Frame,x1,y1,x2,y2,Confidence
1565,0,47,298,828,0.3137461543083191
1565,294,85,553,1080,0.2682865858078003
1566,1402,28,1920,1080,0.7178190350532532
1567,1597,29,1920,1080,0.5784239768981934
1567,494,157,911,1080,0.30317050218582153
1567,2,48,399,1080,0.2744843065738678
1568,1748,24,1920,1058,0.7027976512908936
1568,0,55,471,1080,0.5523727536201477
1568,1203,28,1654,1030,0.42062118649482727
1569,10,33,329,1080,0.855445384979248
1569,1487,31,1920,1051,0.8273981213569641
1569,386,51,620,1042,0.4312361776828766
1569,1030,30,1415,1010,0.42529505491256714
1570,1486,30,1920,1053,0.8302658200263977
1570,312,71,576,1067,0.7360960245132446
1570,0,28,240,1080,0.6227697730064392
1571,0,42,235,1080,0.7180554270744324
1571,1776,22,1920,1037,0.6588917374610901
1571,1358,35,1920,1031,0.3242458403110504
1571,553,71,767,1033,0.2924130856990814
1571,1552,29,1920,1030,0.2652544379234314
1571,552,66,858,1026,0.26062217354774475
1572,1341,37,1920,1029,0.7870332598686218
1572,1606,34,1920,1025,0.7802910804748535
1572,2,49,328,1080,0.7071402072906494
1572,634,82,915,1030,0.2848592698574066
1573,1677,29,1920,1035,0.8267941474914551
1573,1,49,330,1080,0.645927369594574
1573,636,142,828,1033,0.28624987602233887
1574,2,47,332,1080,0.7717021703720093
1574,1584,23,1788,1029,0.5970879793167114
1574,1789,20,1920,1041,0.2564491927623749
1575,0,43,319,1080,0.6106804013252258
1575,1454,22,1698,1032,0.5879880785942078
1575,1782,20,1920,1054,0.4892592430114746
1575,1057,34,1381,1017,0.2967671751976013
1576,2,48,312,1080,0.8167633414268494
1576,1698,22,1920,1057,0.7567062377929688
1576,1300,26,1628,1023,0.5934401750564575
1576,788,67,1240,1022,0.4418565630912781
1577,1598,22,1919,1080,0.7978442907333374
1577,1,54,401,1078,0.7712070345878601
1577,1068,25,1454,1038,0.7236505746841431
1577,536,140,1020,1043,0.6075955033302307
1578,855,29,1275,1035,0.8157137036323547
1578,1546,31,1920,1065,0.6934847235679626
1578,0,53,152,1080,0.577806293964386
1578,230,67,721,1064,0.396618515253067
1579,0,46,558,1057,0.8298190832138062
1579,1684,22,1920,1080,0.7289221286773682
1579,625,135,1147,1071,0.43543922901153564
1580,0,37,335,1070,0.8000785112380981
1580,419,120,979,1077,0.7422438859939575
1580,1638,20,1919,1080,0.6703603267669678
1580,1098,30,1567,1032,0.2763030230998993
1581,1631,17,1919,1080,0.7888505458831787
1581,96,72,864,1074,0.4802253842353821
1582,1630,19,1919,1080,0.8121436238288879
1582,0,35,480,1080,0.3327746093273163
1583,1647,18,1919,1080,0.6687754988670349
1583,0,39,582,1080,0.6299710273742676
1583,647,129,1111,1059,0.2780272960662842
1584,1,25,383,1080,0.9118480086326599
1584,1642,17,1920,1080,0.657280683517456
1584,793,103,1030,1063,0.27264273166656494
1585,265,64,622,1080,0.6866529583930969
1585,0,35,203,1080,0.5465696454048157
1585,1503,25,1920,1080,0.5056594610214233
1585,714,59,1071,1069,0.4794366955757141
1585,1647,22,1920,1080,0.2509784996509552
1586,45,38,533,1074,0.668329119682312
1586,1608,20,1920,1080,0.5862358212471008
1587,0,35,417,1068,0.6486520767211914
1587,825,57,1157,1032,0.5424119234085083
1587,1598,27,1920,1080,0.5355313420295715
1587,461,52,703,1080,0.40360069274902344
1588,150,44,667,1080,0.7621685862541199
1588,1571,22,1920,1080,0.7605036497116089
1588,773,65,1144,1038,0.6313710808753967
1588,1377,28,1920,1080,0.568322479724884
1589,59,41,607,1080,0.7757959365844727
1589,755,50,1165,1033,0.6185747981071472
1589,1542,42,1920,1061,0.6140403747558594
1590,1471,41,1920,1080,0.8796097040176392
1590,826,35,1255,1080,0.5869074463844299
1590,36,40,601,1067,0.5155273675918579
1591,1601,37,1920,1077,0.7802382707595825
1591,843,28,1354,1080,0.34022021293640137
1591,2,39,544,1080,0.3334110677242279
1592,1578,45,1920,1080,0.7950279116630554
1592,1,37,425,1080,0.45266222953796387
1593,1609,41,1920,1080,0.7950881719589233
1593,0,36,563,1080,0.7569773197174072
1594,0,31,502,1080,0.7115352749824524
1594,1650,49,1920,1075,0.5300528407096863
1595,0,29,368,1080,0.6602748036384583
1595,1670,39,1920,1080,0.5135541558265686
1596,0,44,181,1080,0.4996732175350189
1596,1645,29,1920,1080,0.43923309445381165
1596,248,100,564,1080,0.35202571749687195
1597,13,56,448,1080,0.6090822815895081
1597,1787,38,1920,1080,0.2541399598121643
1598,0,35,196,1073,0.5638121366500854
1598,0,31,442,1047,0.2945340871810913
1599,1299,30,1920,1080,0.46099358797073364
1601,1580,9,1919,1080,0.3109275996685028
1601,1329,22,1920,1080,0.2901722192764282
1602,3,425,588,1080,0.6210528612136841
1602,1668,15,1920,1080,0.4439612925052643
1603,0,430,218,1080,0.5793549418449402
1603,1635,18,1920,1080,0.5438398122787476
1603,1522,23,1920,1048,0.43673160672187805
1604,3,28,561,1014,0.568282425403595
1604,1399,29,1920,1080,0.5212638974189758
1605,1414,22,1920,1080,0.6483771800994873
1605,2,27,455,1024,0.39942702651023865
1606,1388,18,1920,1080,0.841237485408783
1606,1,29,536,1080,0.49619564414024353
1607,1618,13,1920,1080,0.525888979434967
1607,1491,19,1920,1078,0.4692842364311218
1607,0,37,502,1080,0.46925315260887146
1608,1663,21,1919,1080,0.3442124128341675
1609,3,31,492,1080,0.82648104429245
1609,1364,24,1920,1080,0.5052729249000549
1610,1331,45,1920,1035,0.5144277215003967
1610,0,30,433,1073,0.4734521508216858
1611,1175,71,1919,1030,0.8594791889190674
1611,5,44,530,1052,0.814387321472168
1611,0,39,344,1047,0.7207121849060059
1611,664,124,1107,1066,0.5300201177597046
1612,1499,72,1920,1071,0.8871936798095703
1612,0,33,509,1080,0.7012707591056824
1612,844,163,1412,1070,0.47566860914230347
1613,0,36,591,1080,0.798911988735199
1614,776,50,1226,1080,0.5337153077125549
1614,1,29,590,1080,0.3756271004676819
1614,1289,28,1919,1065,0.2562277615070343
1615,0,25,506,1080,0.6699456572532654
1616,0,26,420,1080,0.5066753029823303
1616,1405,26,1920,1032,0.40078553557395935
1617,1597,35,1920,1065,0.4132935404777527
1617,1406,36,1920,1067,0.3053795397281647
1618,1575,30,1919,1044,0.4517587125301361
1618,1,39,489,1040,0.3481682240962982
1619,0,35,469,1042,0.27674391865730286
1619,1603,32,1920,1070,0.26176124811172485
1620,287,44,714,1080,0.450917512178421
1621,0,43,557,1080,0.6846835613250732
1621,1420,24,1920,1078,0.5434582233428955
1622,0,38,476,1067,0.7414970993995667
1622,1521,19,1920,1080,0.657848596572876
1622,1305,22,1919,1080,0.560093104839325
1623,0,37,548,1080,0.7825038433074951
1623,1483,14,1920,1080,0.7077102065086365
1623,1276,18,1920,1080,0.601987361907959
1624,1,39,415,1080,0.7586172819137573
1624,1286,19,1920,1080,0.5931413769721985
1624,1522,14,1920,1080,0.5538498163223267
1625,1504,13,1920,1080,0.6463938355445862
1625,1296,19,1920,1080,0.5352412462234497
1625,0,18,214,1054,0.4896661639213562
1625,790,60,1198,1080,0.28961384296417236
1626,1499,12,1920,1080,0.7334256172180176
1626,360,48,780,1044,0.4692879915237427
1626,1,30,364,1039,0.42393749952316284
1627,90,39,531,1072,0.609426736831665
1628,1618,38,1920,1054,0.7685685157775879
1628,0,556,352,1080,0.6072348356246948
1628,0,41,380,1017,0.3654916286468506
1628,0,47,375,631,0.3162705898284912
1629,1703,16,1920,1080,0.808531641960144
1629,0,39,349,1080,0.7532627582550049
1630,1590,17,1920,1080,0.6505318880081177
1630,0,32,305,1080,0.5724915862083435
1630,0,24,205,1080,0.4177434742450714
1631,3,29,336,1073,0.9438201189041138
1631,1661,21,1920,1080,0.7734785676002502
1632,0,34,318,1080,0.8114941120147705
1632,0,29,220,1080,0.7403231859207153
1632,1448,16,1920,1080,0.6856601238250732
1632,1653,11,1919,1080,0.3611374497413635
1633,1554,22,1920,1080,0.8663477897644043
1633,3,26,375,1032,0.56891930103302
1634,1616,14,1919,1080,0.9101385474205017
1634,7,34,365,1045,0.9016402959823608
1634,768,140,1280,1062,0.36394011974334717
1635,1627,11,1919,1080,0.9119424223899841
1635,2,34,313,1052,0.8974286913871765
1636,1676,13,1920,1080,0.8626507520675659
1636,0,39,415,1071,0.6718664169311523
1636,0,28,195,1068,0.329290509223938
1637,1711,13,1920,1080,0.8497318625450134
1637,0,28,161,1074,0.4324229955673218
1638,527,155,1129,1080,0.8551912903785706
1638,1221,43,1918,1061,0.6674231290817261
1638,0,58,512,1080,0.29406705498695374
1639,1336,21,1912,1061,0.5721147060394287
1640,1304,27,1914,1068,0.5062136054039001
1640,1,155,666,1080,0.2587410509586334
1641,1414,19,1920,1043,0.6519950032234192
1642,0,64,373,1080,0.4361143112182617
1642,1451,25,1919,1070,0.4112872779369354
1643,1,97,557,1080,0.6842718720436096
1643,1314,26,1912,1076,0.3862314820289612
1644,1356,28,1915,1078,0.644912838935852
1644,0,117,499,1080,0.4162736237049103
1645,0,64,467,1080,0.5540303587913513
1645,1482,24,1920,1080,0.4198146164417267
1646,0,75,484,1080,0.7928085923194885
1646,1671,13,1919,1080,0.3312408924102783
1647,0,58,447,1080,0.8838953375816345
1647,1560,27,1919,1080,0.5123547315597534
1648,0,47,382,1080,0.8767691254615784
1648,1632,9,1918,1080,0.7142183780670166
1649,1491,27,1920,1080,0.6859800815582275
1649,1551,10,1919,1080,0.3418527841567993
1650,1647,12,1918,1080,0.7066047787666321
1650,1501,16,1920,1080,0.2966749966144562
1651,1548,7,1919,1080,0.6560824513435364
1651,2,42,455,1080,0.3818204998970032
1652,1640,13,1918,1080,0.7135974764823914
1652,5,33,459,1080,0.6366838812828064
1653,1574,15,1919,1080,0.7619489431381226
1653,2,33,308,1080,0.7485103011131287
1654,1632,20,1919,1080,0.7216420769691467
1654,2,65,541,1080,0.2538604438304901
1655,1598,13,1920,1080,0.76653653383255
1655,3,38,461,1080,0.7133893370628357
1656,1,33,337,1080,0.9045714139938354
1656,1664,17,1919,1080,0.7172051668167114
1657,0,28,237,1079,0.8676965236663818
1657,1738,13,1920,1080,0.6784053444862366
1658,0,36,347,1080,0.872510552406311
1658,1594,33,1920,1080,0.6648557186126709
1659,0,32,200,1080,0.8718290328979492
1659,1671,23,1920,1080,0.6438730955123901
1659,296,50,734,1080,0.5285771489143372
1660,1509,22,1920,1080,0.7048984169960022
1660,13,32,430,1066,0.3565487861633301
1661,275,37,573,1061,0.86158686876297
1661,1590,13,1919,1080,0.7735923528671265
1661,0,15,199,1054,0.3756016790866852
1662,1,27,465,1063,0.9468466639518738
1662,1698,13,1920,1080,0.7403451204299927
1663,0,25,399,1080,0.9234635233879089
1663,1395,14,1839,1080,0.48664650321006775
1664,1524,14,1920,1080,0.8742106556892395
1664,0,32,222,1077,0.7738326787948608
1664,1072,21,1431,1080,0.5059089064598083
1665,1702,15,1920,1033,0.8745440244674683
1665,1151,17,1598,1042,0.8301336169242859
1665,0,36,138,1043,0.6106203198432922
1665,814,81,1075,1061,0.5960084199905396
1665,291,111,757,1065,0.34402912855148315
1666,1406,13,1920,1080,0.8203983902931213
1666,936,143,1335,1055,0.7635359168052673
1666,0,40,158,1055,0.6163609623908997
1666,249,46,690,1071,0.37032678723335266
1667,0,27,443,1064,0.9023957848548889
1667,947,147,1251,1042,0.8014728426933289
1667,1588,15,1920,1056,0.7677686214447021
1667,505,88,886,1029,0.7185661792755127
1667,1328,20,1920,1054,0.4844542443752289
1668,1083,47,1704,1060,0.8046104907989502
1668,703,115,1010,1034,0.6910237073898315
1668,372,57,680,1053,0.5524448156356812
1668,0,20,311,1080,0.3480963408946991
1668,1772,25,1920,1080,0.34465160965919495
1669,1330,18,1920,1070,0.9173002243041992
1669,583,150,1123,1044,0.5198624730110168
1669,0,40,573,1080,0.37678268551826477
1670,1630,26,1920,1050,0.8528980612754822
1670,2,38,526,1080,0.4419330954551697
1671,1542,19,1920,1051,0.8594039082527161
1671,1,34,390,1080,0.64015793800354
1671,843,150,1254,1053,0.26674526929855347
1672,1587,32,1920,1041,0.7286127209663391
1672,2,37,458,1080,0.6035618782043457
1673,1742,27,1920,1027,0.6969099044799805
1673,0,34,436,1080,0.635306179523468
1674,1,36,489,1080,0.5208469033241272
1674,1631,24,1920,1034,0.30516624450683594
1675,1357,10,1796,1080,0.7693289518356323
1675,1,31,508,1080,0.34091871976852417
1676,0,27,238,1080,0.683386504650116
1676,1436,20,1819,1080,0.5019261837005615
1676,1784,23,1920,1080,0.43484607338905334
1677,2,40,427,1080,0.9179710149765015
1677,1595,15,1920,1079,0.8581441640853882
1678,1660,10,1920,1080,0.84943026304245
1678,0,40,427,1080,0.827133059501648
1679,2,41,459,1080,0.8634656071662903
1679,1637,10,1920,1080,0.6606679558753967
1680,5,40,475,1080,0.9105271100997925
1680,1501,17,1920,1080,0.5769030451774597
1680,1636,17,1920,1080,0.4221600890159607
1681,1,34,392,1080,0.9509879946708679
1681,1573,15,1920,1080,0.7746341228485107
1681,1383,20,1920,1080,0.4752523601055145
1682,1612,19,1920,1080,0.843222439289093
1682,270,61,587,1080,0.7335931062698364
1682,1407,23,1920,1080,0.5037394165992737
1682,0,15,162,1080,0.46597951650619507
1683,6,34,472,1080,0.9408825039863586
1683,1631,11,1920,1080,0.7666224241256714
1683,1500,15,1920,1080,0.3312332332134247
1684,0,30,267,1080,0.8380215167999268
1684,1625,13,1920,1080,0.736318826675415
1684,355,48,676,1077,0.4344231188297272
1684,1427,19,1920,1080,0.26387059688568115
1685,1,36,517,1080,0.9035680890083313
1685,1646,15,1920,1080,0.5896857976913452
1686,0,28,406,1080,0.9461060762405396
1686,1623,14,1920,1080,0.4313957691192627
1687,267,42,586,1080,0.7713755369186401
1687,1622,15,1920,1080,0.47370025515556335
1687,0,23,165,1080,0.45881277322769165
1688,0,31,474,1080,0.9371835589408875
1688,1648,18,1920,1080,0.43627044558525085
1688,1507,28,1920,1080,0.3552021384239197
1689,0,26,266,1067,0.8657038807868958
1689,1594,15,1920,1080,0.5943238735198975
1689,366,50,673,1073,0.5898473858833313
1690,3,40,484,1070,0.9347048997879028
1690,1609,13,1920,1080,0.5682637095451355
1691,2,35,352,1056,0.9108604192733765
1691,1605,7,1920,1080,0.7112338542938232
1691,432,49,674,1068,0.4241391122341156
1692,1632,13,1920,1080,0.4728693664073944
1692,195,82,589,1080,0.44976457953453064
1693,0,30,469,1080,0.776089608669281
1693,1656,10,1920,1080,0.4971655011177063
1694,0,25,284,1056,0.805690586566925
1694,375,135,694,1074,0.7470124959945679
1694,1548,2,1919,1080,0.6404291987419128
1695,1543,3,1920,1080,0.5442527532577515
1695,13,34,608,1062,0.4999000132083893
1696,0,24,437,1074,0.9259422421455383
1696,1579,7,1920,1080,0.5861896276473999
1696,523,146,900,1079,0.45206108689308167
1697,287,114,702,1079,0.8342635631561279
1697,0,6,187,1068,0.5837523937225342
1697,1567,3,1920,1080,0.5055787563323975
1698,0,28,488,1080,0.8456202745437622
1698,1600,3,1920,1080,0.586756706237793
1699,0,32,198,1080,0.7606604695320129
1699,1586,0,1920,1080,0.5191287398338318
1700,0,36,486,1080,0.7612518668174744
1700,1604,3,1920,1080,0.6194935441017151
1700,553,140,823,1072,0.5373083353042603
1701,365,136,731,1065,0.7533408403396606
1701,0,22,246,1045,0.747010350227356
1701,1666,11,1920,1080,0.585849940776825
1702,2,30,578,1052,0.7460547685623169
1702,1737,13,1920,1080,0.7278738617897034
1703,0,22,500,1062,0.8800300359725952
1703,1534,24,1893,1080,0.7521989345550537
1703,570,145,838,1073,0.5347930788993835
1703,1193,20,1464,1080,0.34152087569236755
1704,1540,21,1920,1080,0.9046680927276611
1704,1213,15,1472,1080,0.7742338180541992
1704,277,122,691,1060,0.7668039798736572
1704,0,16,193,1038,0.48667359352111816
1704,832,58,1148,1070,0.3753131031990051
1705,1058,15,1372,1030,0.9293781518936157
1705,1,31,404,1080,0.9106719493865967
1705,1453,23,1920,1052,0.8376151919364929
1705,664,108,988,1050,0.5756215453147888
1706,957,17,1351,1060,0.9162033200263977
1706,0,24,241,1054,0.8205764889717102
1706,1434,23,1920,1080,0.7608613967895508
1706,350,135,880,1046,0.56725013256073
1706,1729,22,1920,1080,0.361276239156723
1707,855,47,1349,1050,0.8181577920913696
1707,1650,16,1920,1074,0.7784402966499329
1707,0,66,687,1065,0.7303738594055176
1707,1437,20,1902,1055,0.4373621642589569
1708,1725,29,1920,1060,0.5832251906394958
1708,6,158,875,1036,0.3187302350997925
1708,987,153,1623,1042,0.31498482823371887
1709,1749,21,1920,1059,0.7160950899124146
1709,13,169,1135,1037,0.3402288556098938
1709,1252,65,1654,1056,0.2649576663970947
1710,1656,22,1919,1074,0.9178663492202759
1710,11,158,1032,1032,0.5230855941772461
1710,1127,102,1566,1048,0.45518821477890015
1711,1570,12,1920,1074,0.9204340577125549
1711,4,156,772,1032,0.9016574621200562
1711,870,159,1434,1044,0.7124361991882324
1712,1432,14,1920,1080,0.9222253561019897
1712,520,160,1271,1040,0.46056443452835083
1712,213,160,1117,1038,0.4265120327472687
1713,1575,11,1920,1080,0.8492966890335083
1713,1309,14,1920,1080,0.7347573041915894
1713,9,155,981,1033,0.5583251118659973
1714,1629,4,1919,1079,0.8698883056640625
1714,5,155,807,1047,0.7987717390060425
1715,1645,6,1920,1080,0.7829041481018066
1715,0,125,667,1047,0.669261634349823
1716,1,50,577,1047,0.8602367639541626
1716,1638,4,1919,1080,0.7966660857200623
1717,1622,1,1920,1080,0.8654417991638184
1718,1657,3,1920,1080,0.7889101505279541
1718,0,60,580,1048,0.5647491216659546
1718,666,127,971,1058,0.4084310233592987
1719,1624,3,1920,1080,0.8582150340080261
1719,1,127,510,1050,0.5145114660263062
1719,575,139,964,1065,0.491207093000412
1719,1487,9,1920,1080,0.36660003662109375
1720,1631,7,1920,1080,0.7857062220573425
1720,0,55,400,1043,0.7112364768981934
1720,481,53,915,1041,0.31300461292266846
1721,1627,9,1920,1080,0.818802535533905
1721,0,50,307,1034,0.6219989061355591
1721,388,91,876,1057,0.4071701765060425
1721,975,79,1336,1076,0.38731351494789124
1722,1637,0,1920,1080,0.8262006044387817
1722,307,48,866,1078,0.40134313702583313
1722,1506,8,1920,1080,0.2535519599914551
1723,1637,1,1919,1080,0.8420132398605347
1724,1644,5,1920,1080,0.8463764786720276
1724,235,47,843,1080,0.29317763447761536
1725,1640,7,1920,1080,0.8306525945663452
1726,1638,6,1920,1080,0.8387860059738159
1726,969,62,1378,1054,0.39252030849456787
1726,1423,14,1920,1080,0.2514946460723877
1727,1643,4,1920,1080,0.8201746940612793
1728,1612,11,1920,1080,0.871772050857544
1728,1345,19,1920,1080,0.39136943221092224
1728,0,43,223,1041,0.29395562410354614
1729,1596,10,1920,1080,0.86809241771698
1729,0,54,268,1038,0.562089204788208
1729,1335,17,1920,1080,0.34395739436149597
1730,370,849,995,1080,0.5503626465797424
1730,1750,16,1920,922,0.42572900652885437
1730,0,131,127,1058,0.35428404808044434
1730,349,28,828,188,0.3481019139289856
1730,1049,713,1468,1080,0.32969388365745544
1731,1754,15,1920,936,0.40864822268486023
1731,0,197,126,1057,0.33075955510139465
1731,265,848,999,1080,0.32739129662513733
1732,1754,14,1920,961,0.3923037648200989
1732,288,849,1000,1080,0.3445354104042053
1732,0,188,126,1063,0.3210708200931549
1733,336,850,1004,1080,0.38008782267570496
1733,1758,14,1920,950,0.3796490728855133
1733,0,145,126,1062,0.33605754375457764
1734,1757,13,1920,947,0.3707563281059265
1734,318,849,1007,1080,0.3700912296772003
1734,0,141,126,1065,0.33999907970428467
1734,387,795,1033,1080,0.2590121328830719
1735,328,850,1005,1080,0.38019055128097534
1735,1759,13,1920,951,0.3687119483947754
1735,0,139,126,1064,0.34063345193862915
1736,329,850,1004,1080,0.38605889678001404
1736,1759,13,1920,952,0.3676336109638214
1736,0,141,126,1064,0.337559312582016
1737,330,850,1004,1080,0.3870665431022644
1737,1759,13,1920,951,0.3684965670108795
1737,0,141,126,1064,0.33727675676345825
1738,330,850,1004,1080,0.38722825050354004
1738,1759,13,1920,951,0.3680720329284668
1738,0,141,126,1064,0.3378862142562866
1739,330,850,1004,1080,0.3878498673439026
1739,1759,13,1920,951,0.3686267137527466
1739,0,141,126,1064,0.3381115198135376
1740,330,850,1004,1080,0.3871833384037018
1740,1759,13,1920,951,0.36787712574005127
1740,0,141,126,1064,0.3379196524620056
1741,330,850,1004,1080,0.3874443769454956
1741,1759,13,1920,951,0.3685164749622345
1741,0,141,126,1064,0.3382354974746704
1742,1756,12,1920,942,0.4006572961807251
1742,343,849,1001,1080,0.3982395827770233
1742,0,145,127,1059,0.35533779859542847
1743,1756,12,1920,943,0.3981209695339203
1743,344,850,1003,1080,0.3919711709022522
1743,0,157,126,1060,0.35251590609550476
1744,1756,13,1920,944,0.39924925565719604
1744,342,850,1003,1080,0.3749181032180786
1744,0,151,126,1060,0.3519924581050873
1745,1756,13,1920,944,0.3993739187717438
1745,342,850,1003,1080,0.37757745385169983
1745,0,148,126,1060,0.3531802296638489
1746,1756,13,1920,944,0.3991909325122833
1746,342,850,1003,1080,0.3763241469860077
1746,0,149,126,1060,0.35258522629737854
1747,1756,13,1920,944,0.3992075026035309
1747,342,850,1003,1080,0.3767661452293396
1747,0,142,126,1060,0.3501490652561188
1748,1756,13,1920,944,0.3988988697528839
1748,342,850,1003,1080,0.37622860074043274
1748,0,142,126,1060,0.35008856654167175
1749,1756,13,1920,944,0.3988787829875946
1749,342,850,1003,1080,0.3764570653438568
1749,0,145,126,1060,0.3521025478839874
